"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Ketoconazole","Declining",-1.10971112914192,0.163636363636364,0.327272727272727,"posi_aging",1.10971112914192,"Muscle",69,1.92865395584151e-05,29,0.00519551544982226,0.0253741054001301,0.017302669420007,46
"Triclosan","Declining",-0.988824505356819,0.552941176470588,0.570257611241218,"posi_aging",0.988824505356819,"Muscle",97,1.94211189764045e-05,27,0.000972573429293912,0.0279524807826695,0.0171605178413192,47
"Clomipramine","Rising",-1.20822438239143,0.0894472361809045,0.0894472361809045,"anti_aging",1.20822438239143,"Muscle",43,1.78066141240258e-05,36,0.0140412461605968,0.0186058700209644,0.0167800204768173,48
"Pheniramine","Rising",-1.16334700708995,0.141524105754277,0.283048211508554,"anti_aging",1.16334700708995,"Muscle",56,1.88885646267887e-05,32,0.00859164420485175,0.0221108490566038,0.016703167115903,49
"Doxylamine","Rising",-1.11775130319452,0.25,0.5,"anti_aging",1.11775130319452,"Muscle",66,1.89583874705885e-05,31,0.00586049170954831,0.0231284236153378,0.016221250853022,50
"Tirofiban","Declining",-1.21776817383334,0.033446064457633,0.0668921289152661,"posi_aging",1.21776817383334,"Muscle",42,1.65196661922786e-05,39,0.0146001796945193,0.0164489598451863,0.0157094477849195,51
"Midostaurin","Rising",1.32607243265162,0.0293083235638921,0.0586166471277843,"posi_aging",1.32607243265162,"Muscle",26,8.52356734321224e-06,65,0.0293904208998549,0.00609579100145138,0.0154136429608128,52
"Olanzapine","Rising",-1.33576748997227,0.0120796358005028,0.0120796358005028,"anti_aging",1.33576748997227,"Muscle",23,6.66243790188481e-06,90,0.0344544708777687,0.00178197064989518,0.0148509707410446,53
"Bezafibrate","Rising",-1.24468316979248,0.0700636942675159,0.140127388535032,"anti_aging",1.24468316979248,"Muscle",38,9.92905649497279e-06,48,0.0171300893743793,0.0115959119496855,0.0138095829195631,54
"Carfilzomib","Rising",1.06921356554162,0.316683316683317,0.633366633366633,"anti_aging",1.06921356554162,"Muscle",78,1.86617295296819e-05,34,0.00350749879051766,0.0202552719200888,0.0135561626682603,55
"Hydralazine","Declining",-1.12560759159761,0.0565922548348515,0.113184509669703,"posi_aging",1.12560759159761,"Muscle",63,1.76400206986386e-05,37,0.00658879904162923,0.0178480367159612,0.0133443416462284,56
"Daunorubicin","Rising",1.25663493273472,0.0493454179254783,0.0493454179254783,"posi_aging",1.25663493273472,"Muscle",34,8.8334316550717e-06,58,0.0202552719200888,0.00797007156798959,0.0128841517088293,57
"Amodiaquine","Rising",-1.16640478203075,0.103370786516854,0.206741573033708,"anti_aging",1.16640478203075,"Muscle",53,1.35097138220496e-05,43,0.00961196155215379,0.0140412461605968,0.0122695323172196,58
"Pinaverium","Declining",1.27875296829646,0.00621165917709898,0.012423318354198,"anti_aging",1.27875296829646,"Muscle",28,6.8658079865966e-06,85,0.0266172506738544,0.00244173140954495,0.0121119391152687,59
"Doconexent","Rising",-1.19889387504221,0.110978520286396,0.13098423800096,"anti_aging",1.19889387504221,"Muscle",45,9.84780140241498e-06,49,0.0129979035639413,0.0111667308432807,0.0118991999315449,60
"Lacidipine","Declining",1.27191095373277,0.0342323651452282,0.0684647302904564,"anti_aging",1.27191095373277,"Muscle",29,7.43707382367556e-06,83,0.0253741054001301,0.00272789270288702,0.0117863777817843,61
"Aripiprazole","Declining",-1.26524369610831,0.0362078082625517,0.0724156165251034,"posi_aging",1.26524369610831,"Muscle",30,6.96705828313645e-06,84,0.0242138364779874,0.00258310871518419,0.0112353998203055,62
"Abacavir","Declining",1.10691677775433,0.166666666666667,0.333333333333333,"anti_aging",1.10691677775433,"Muscle",70,1.47152970660303e-05,42,0.00498652291105121,0.0146001796945193,0.0107547169811321,63
"Rosiglitazone","Declining",1.1271259979046,0.186788154897494,0.373576309794989,"anti_aging",1.1271259979046,"Muscle",62,1.01681265993086e-05,45,0.00684723067559343,0.0129979035639413,0.0105376344086022,64
"Dalfampridine","Declining",-1.03141142525039,0.36848635235732,0.702557200538358,"anti_aging",1.03141142525039,"Muscle",91,1.47245544313703e-05,41,0.00165871863985072,0.0151863782788771,0.00977531442326656,65
"Imatinib","Declining",-1.20177424862573,0.0827067669172932,0.165413533834586,"posi_aging",1.20177424862573,"Muscle",44,8.71589665719352e-06,61,0.0135077186963979,0.00711413547788432,0.00967156876528977,66
"Gemfibrozil","Rising",-1.11579682151449,0.209705372616984,0.235294117647059,"anti_aging",1.11579682151449,"Muscle",68,9.99568906190132e-06,46,0.00541065482796892,0.0125102543068089,0.00967041451527289,67
"Nitrendipine","Declining",1.25272293329437,0.00673172569493919,0.0134634513898784,"anti_aging",1.25272293329437,"Muscle",36,7.51159980128741e-06,80,0.0186058700209644,0.00318396226415094,0.00935272536687631,68
"Etoposide","Rising",1.17207943768506,0.155529953917051,0.311059907834101,"posi_aging",1.17207943768506,"Muscle",51,8.8334316550717e-06,59,0.0103588605253422,0.00767508794371602,0.0087485969763665,69
"Lisuride","Rising",-1.25608587653904,0.0392354124748491,0.0392354124748491,"anti_aging",1.25608587653904,"Muscle",35,6.45283608081578e-06,95,0.0194070080862534,0.00119165839126117,0.00847779826925805,70
"Ibuprofen","Rising",-1.05324900668114,0.343828715365239,0.343828715365239,"anti_aging",1.05324900668114,"Muscle",84,9.95623674116841e-06,47,0.00258310871518419,0.0120433560818948,0.00825925713521057,71
"Decitabine","Rising",-1.11989084486215,0.228346456692913,0.456692913385827,"anti_aging",1.11989084486215,"Muscle",65,8.93324515126816e-06,55,0.00609579100145138,0.00891938250428817,0.00778994590315345,72
"Regorafenib","Declining",-1.07727652320915,0.231012658227848,0.462025316455696,"anti_aging",1.07727652320915,"Muscle",76,9.51916783623714e-06,51,0.0038480635551142,0.0103588605253422,0.00775454173725101,73
"Sunitinib","Declining",-1.16632188424144,0.129333333333333,0.258666666666667,"anti_aging",1.16632188424144,"Muscle",54,8.57549499258004e-06,64,0.00925925925925926,0.00633844339622642,0.00750676974143955,74
"Fenofibrate","Rising",1.01074910725253,0.442572741194487,0.719020172910663,"anti_aging",1.01074910725253,"Muscle",94,9.74530914470637e-06,50,0.00130469690887194,0.0107547169811321,0.00697470895222802,75
"Ciprofibrate","Rising",-1.04453843784697,0.334437086092715,0.349397590361446,"anti_aging",1.04453843784697,"Muscle",87,9.3950670569221e-06,52,0.00216872695727608,0.00997822931785196,0.00685442837362161,76
"Dexamethasone","Rising",-1.14792103722445,0.153661464585834,0.307322929171669,"anti_aging",1.14792103722445,"Muscle",58,8.32347411833964e-06,67,0.00797007156798959,0.00563221627710504,0.00656735839345886,77
"Buspirone","Rising",-1.21782148552094,0.0997566909975669,0.199513381995134,"anti_aging",1.21782148552094,"Muscle",41,6.31244324747707e-06,102,0.0151863782788771,0.000462449130595635,0.00635202078990823,78
"Isradipine","Rising",1.17102745256595,0.0969030969030969,0.0969030969030969,"posi_aging",1.17102745256595,"Muscle",52,7.51159980128741e-06,79,0.00997822931785196,0.00334368282780033,0.00599750142382099,79
"Amoxapine","Declining",-1.17481952747487,0.0743243243243243,0.148648648648649,"anti_aging",1.17481952747487,"Muscle",49,6.83502339738336e-06,86,0.0111667308432807,0.00230364194822291,0.00584887750624603,80
"Bortezomib","Rising",0.829952413803393,0.847405900305188,0.92354124748491,"anti_aging",0.829952413803393,"Muscle",107,9.29885813459508e-06,54,0,0.00925925925925926,0.00555555555555555,81
"Iloperidone","Rising",-1.18217812992222,0.0968280467445743,0.193656093489149,"anti_aging",1.18217812992222,"Muscle",48,6.4004986699146e-06,97,0.0115959119496855,0.000972573429293912,0.00522190883745056,82
"Trimebutine","Declining",-1.10477096838515,0.153498871331828,0.306997742663657,"posi_aging",1.10477096838515,"Muscle",71,8.24707131195002e-06,69,0.00478341748604837,0.00519551544982226,0.0050306762643127,83
"Pramipexole","Rising",-1.17474354338261,0.142476697736352,0.284953395472703,"anti_aging",1.17474354338261,"Muscle",50,6.27844627841614e-06,104,0.0107547169811321,0.000272133526850509,0.00446516690856314,84
"Carvedilol","Declining",-1.11739370739175,0.127037059443843,0.254074118887686,"posi_aging",1.11739370739175,"Muscle",67,7.5407061069416e-06,77,0.00563221627710504,0.00367556971330556,0.00445822833882535,85
