"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Propafenone","Rising",-1.29675565276795,0.0315604961916826,0.0315604961916826,"anti_aging",1.29675565276795,"Brain",59,2.1362063073058e-06,169,0.0117201586729174,0.000657462195923734,0.00508254078672121,121
"Carmustine","Rising",1.23094954596874,0.0359672144948601,0.0359672144948601,"posi_aging",1.23094954596874,"Brain",70,3.29731905864439e-06,131,0.00904255319148936,0.0023829718486207,0.00504680438576817,122
"Loperamide","Rising",-1.25983054043321,0.0777070063694267,0.0777070063694267,"anti_aging",1.25983054043321,"Brain",66,2.8654543601964e-06,143,0.00991295938104449,0.00173900173900174,0.00500858479581884,123
"Nicardipine","Rising",-1.23784944442278,0.0801104972375691,0.0801104972375691,"anti_aging",1.23784944442278,"Brain",69,3.08276675087118e-06,135,0.00925069380203515,0.00215559474818734,0.00499363436972647,124
"Celecoxib","Rising",1.20297940057988,0.117274167987322,0.117274167987322,"posi_aging",1.20297940057988,"Brain",76,3.64833125964004e-06,123,0.00790873460246361,0.00288209231298662,0.00489274922877742,125
"Bromocriptine","Rising",1.1582773415182,0.194029850746269,0.194029850746269,"posi_aging",1.1582773415182,"Brain",85,3.7702062179882e-06,118,0.0065081351689612,0.00322841000807103,0.0045403000724271,126
"Diclofenamide","Rising",0.896971580305572,0.71301775147929,0.71301775147929,"posi_aging",0.896971580305572,"Brain",160,5.5754160814837e-06,83,0.000964095744680852,0.00682093453177791,0.00447819901693908,127
"Mebendazole","Rising",1.22698165718523,0.11185086551265,0.11185086551265,"posi_aging",1.22698165718523,"Brain",71,2.69967108404602e-06,149,0.00884027569673359,0.00145591420759206,0.00440965880324867,128
"Phenoxybenzamine","Rising",-1.21709123095413,0.12202380952381,0.12202380952381,"anti_aging",1.21709123095413,"Brain",73,2.81043752142027e-06,145,0.00845234625473623,0.00164203612479475,0.00436616017677134,129
"Tramadol","Rising",1.0163898689821,0.429530201342282,0.429530201342282,"posi_aging",1.0163898689821,"Brain",124,4.83684544991349e-06,94,0.00278826355525051,0.00540357987166498,0.00435745334509919,130
