"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Clonazepam","Declining",1.30478365639919,0.0460122699386503,0.0460122699386503,"anti_aging",1.30478365639919,"Colon",39,9.14528916111263e-06,75,0.0200088928412628,0.00763005780346821,0.012581591818586,69
"Amoxapine","Declining",-1.2398044167245,0.0865800865800866,0.0865800865800866,"posi_aging",1.2398044167245,"Colon",50,1.22268909147175e-05,62,0.0143352601156069,0.0104419168375909,0.0119992541487973,70
"Ouabain","Declining",1.34653610363785,0.0400215665667193,0.0400215665667193,"anti_aging",1.34653610363785,"Colon",32,5.97444407387823e-06,116,0.025650289017341,0.00289017341040462,0.0119942196531792,71
"Somatostatin","Declining",1.22930920272426,0.112980769230769,0.112980769230769,"anti_aging",1.22930920272426,"Colon",54,1.29009241902082e-05,59,0.0128452151573539,0.0112667777015773,0.011898152683888,72
"Dyphylline","Declining",-1.30437278424847,0.0574074074074074,0.0574074074074074,"posi_aging",1.30437278424847,"Colon",40,8.70646996718359e-06,82,0.019364161849711,0.00648526716481038,0.0116368250387706,73
"Bisacodyl","Declining",-0.963153236727416,0.564263322884012,0.564263322884012,"posi_aging",0.963153236727416,"Colon",119,1.72811746980715e-05,43,0.00267158886676058,0.0176098938029305,0.0116345718284625,74
"Chlormezanone","Declining",0.669478220328016,0.988888888888889,0.988888888888889,"anti_aging",0.669478220328016,"Colon",173,1.82385423963682e-05,40,3.34124093688394e-05,0.019364161849711,0.0116318620735741,75
"Panobinostat","Declining",-1.00491278590245,0.471153846153846,0.471153846153846,"posi_aging",1.00491278590245,"Colon",103,1.72073078019802e-05,45,0.00398451091531511,0.0165703275529865,0.011536000897918,76
"Asenapine","Declining",-1.34854019939483,0.0402684563758389,0.0402684563758389,"posi_aging",1.34854019939483,"Colon",31,4.88140713420647e-06,140,0.026664180495991,0.0014037985136251,0.0115079513065715,77
"Lenvatinib","Declining",0.893127984452996,0.679521276595745,0.679521276595745,"anti_aging",0.893127984452996,"Colon",144,1.79865852375916e-05,42,0.00120423892100193,0.0181668042939719,0.0113817781447839,78
"Amlexanox","Declining",1.07711507888928,0.298507462686567,0.298507462686567,"anti_aging",1.07711507888928,"Colon",87,1.6275023110751e-05,49,0.00578034682080925,0.014745782706146,0.0111596083520113,79
"Phenprocoumon","Declining",1.33261290072688,0.0638629283489097,0.0638629283489097,"anti_aging",1.33261290072688,"Colon",35,5.82506345120376e-06,118,0.0229562345169282,0.00274321544038405,0.0108284230710017,80
"Pentobarbital","Declining",-0.983582864193124,0.521276595744681,0.521276595744681,"posi_aging",0.983582864193124,"Colon",113,1.65155929015347e-05,47,0.00312036421300322,0.015619235026442,0.0106196867010665,81
"Temazepam","Declining",1.30138307382779,0.0658499234303216,0.0658499234303216,"anti_aging",1.30138307382779,"Colon",41,7.23852001485282e-06,103,0.01875088115043,0.00398451091531511,0.00989105900936107,82
"Leflunomide","Declining",1.21382062790293,0.131681877444589,0.131681877444589,"anti_aging",1.21382062790293,"Colon",55,9.71336370042208e-06,74,0.0125065685759327,0.00781127948758007,0.00968939512292114,83
"Brinzolamide","Declining",-1.16997689095179,0.171184022824536,0.171184022824536,"posi_aging",1.16997689095179,"Colon",62,9.95220748027397e-06,70,0.0104419168375909,0.00858794384805945,0.00932953304387203,84
"Amlodipine","Declining",1.09800678322619,0.293532338308458,0.293532338308458,"anti_aging",1.09800678322619,"Colon",79,1.10069305443933e-05,63,0.00695104997439087,0.0101844205890449,0.00889107234318327,85
"Amitriptyline","Declining",1.27296857481323,0.0581896551724138,0.0581896551724138,"anti_aging",1.27296857481323,"Colon",45,6.10235790781145e-06,110,0.0165703275529865,0.00336311087756174,0.00864599754773165,86
"Primidone","Declining",0.859009363539214,0.74931129476584,0.74931129476584,"anti_aging",0.859009363539214,"Colon",149,1.44326425391935e-05,53,0.000969856849129069,0.0131966408550551,0.00830592725268467,87
"Ketamine","Declining",1.09125116291873,0.311563169164882,0.311563169164882,"anti_aging",1.09125116291873,"Colon",82,1.06296353829078e-05,66,0.00648526716481038,0.00945874934314241,0.0082693564718096,88
"Nintedanib","Declining",-0.954901524443083,0.536878216123499,0.536878216123499,"posi_aging",0.954901524443083,"Colon",123,1.33220402138493e-05,56,0.00239672916960384,0.0121800165152766,0.00826670157700751,89
"Macitentan","Declining",-1.26844534279573,0.042711926798879,0.042711926798879,"posi_aging",1.26844534279573,"Colon",47,6.02254921057935e-06,113,0.015619235026442,0.00312036421300322,0.00811991253837874,90
"Melatonin","Declining",-0.900457737264579,0.701940035273369,0.701940035273369,"posi_aging",0.900457737264579,"Colon",141,1.41549946818289e-05,55,0.0013528471282745,0.0125065685759327,0.00804507999686944,91
"Netupitant","Declining",1.17201024441672,0.188826815642458,0.188826815642458,"anti_aging",1.17201024441672,"Colon",60,8.54061362356265e-06,85,0.0109826589595376,0.00605236314178851,0.00802448146888813,92
"Pasireotide","Declining",-1.00466946650205,0.441926345609065,0.441926345609065,"posi_aging",1.00466946650205,"Colon",104,1.26687075607763e-05,61,0.00389061805246776,0.0107078555860893,0.00798096057264066,93
