"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Masoprocol","Declining",-1.02930480936855,0.388663967611336,0.777327935222672,"posi_aging",1.02930480936855,"Blood Vessel",73,1.39054785104814e-05,27,0.000889521437466643,0.0245310245310245,0.0150744232936014,46
"Nintedanib","Declining",-1.09871297514845,0.213114754098361,0.426229508196721,"posi_aging",1.09871297514845,"Blood Vessel",69,1.36178614071314e-05,29,0.00169395821569735,0.0219435736677116,0.0138437274869059,47
"Estrone","Rising",-1.64391060237422,0.000319801087098768,0.000639602174197536,"anti_aging",1.64391060237422,"Blood Vessel",24,2.05827924408447e-06,62,0.0292207792207792,0.00335148722245496,0.0136992040217847,48
"Norgestimate","Rising",-1.60942143187548,0.000293306767514659,0.000293306767514659,"anti_aging",1.60942143187548,"Blood Vessel",26,2.73523329824078e-06,57,0.025974025974026,0.00478468899521531,0.0132604237867396,49
"Zileuton","Declining",1.17014798287394,0.0803364671406506,0.160672934281301,"anti_aging",1.17014798287394,"Blood Vessel",59,1.30993287041359e-05,32,0.00418225841954655,0.0186688311688312,0.0128742020691173,50
"Pazopanib","Rising",-1.26654562414005,0.0424562127299113,0.0849124254598227,"anti_aging",1.26654562414005,"Blood Vessel",54,1.24718832492849e-05,35,0.00577200577200577,0.0159554730983302,0.0118820861678005,51
"Clomifene","Rising",1.62559846685895,0.000769051383383241,0.000769051383383241,"posi_aging",1.62559846685895,"Blood Vessel",25,1.11558811022172e-06,75,0.0275324675324675,0.000519480519480521,0.0113246753246753,52
"Cefdinir","Declining",-1.57762366841749,8.07537068338324e-05,0.000161507413667665,"posi_aging",1.57762366841749,"Blood Vessel",29,2.51186178513848e-06,59,0.0219435736677116,0.00418225841954655,0.0112867845188126,53
"Lacidipine","Declining",-1.47371385789204,7.65586148805134e-05,0.000153117229761027,"posi_aging",1.47371385789204,"Blood Vessel",40,8.95604452271349e-06,43,0.0123376623376623,0.0105708245243129,0.0112775596496527,54
"Ranolazine","Declining",-1.361943254387,0.00765839497375211,0.0153167899475042,"anti_aging",1.361943254387,"Blood Vessel",46,9.11376032814199e-06,41,0.00903444381705251,0.0117199873297434,0.0106457699246671,55
"Topiramate","Declining",1.15284672002641,0.102040816326531,0.204081632653061,"anti_aging",1.15284672002641,"Blood Vessel",65,9.41249629855229e-06,37,0.0025974025974026,0.0143910143910144,0.00967356967356967,56
"Gestrinone","Rising",-1.45495681859514,0.00787454100346948,0.00787454100346948,"anti_aging",1.45495681859514,"Blood Vessel",41,3.98724862105385e-06,50,0.0117199873297434,0.00727272727272727,0.00905163129553374,57
"Phenytoin","Rising",1.15396065999906,0.171253822629969,0.174540682414698,"posi_aging",1.15396065999906,"Blood Vessel",63,9.11727561759906e-06,40,0.00309214594928881,0.0123376623376623,0.00863945578231293,58
"Plerixafor","Rising",1.29638311942259,0.065081351689612,0.130162703379224,"posi_aging",1.29638311942259,"Blood Vessel",52,7.51789647208256e-06,46,0.00649350649350649,0.00903444381705251,0.0080180688876341,59
"Nafcillin","Rising",1.3025983599557,0.0631824524741454,0.126364904948291,"posi_aging",1.3025983599557,"Blood Vessel",49,4.65876228739711e-06,48,0.00768619135966075,0.00811688311688312,0.00794460641399417,60
"Danazol","Declining",-1.37061322710551,0.00555103812176593,0.0111020762435319,"posi_aging",1.37061322710551,"Blood Vessel",45,2.85619453956609e-06,52,0.00952380952380952,0.00649350649350649,0.00770562770562771,61
"Cinnarizine","Rising",1.05881552437983,0.372421281216069,0.372421281216069,"posi_aging",1.05881552437983,"Blood Vessel",72,8.658815162468e-06,44,0.00108225108225108,0.0100354191263282,0.00645415190869736,62
"Estriol","Declining",-1.48806476267181,0.000119241924262331,0.000238483848524662,"posi_aging",1.48806476267181,"Blood Vessel",37,1.13931825297222e-06,74,0.0143910143910144,0.000702000702000703,0.00617760617760618,63
"Ulipristal","Rising",-1.27295705252887,0.0734055354993983,0.146811070998797,"anti_aging",1.27295705252887,"Blood Vessel",53,2.83638505636126e-06,53,0.00612594952217594,0.00612594952217594,0.00612594952217594,64
"Ibrutinib","Declining",0.777624217248961,0.943262411347518,0.986006458557589,"anti_aging",0.777624217248961,"Blood Vessel",78,8.04457268045661e-06,45,0,0.00952380952380952,0.00571428571428571,65
"Ketoconazole","Declining",-1.43045111561236,0.00135590491764654,0.00271180983529307,"posi_aging",1.43045111561236,"Blood Vessel",43,1.45615467849104e-06,69,0.0105708245243129,0.00169395821569735,0.00524470473914357,66
"Regorafenib","Declining",1.30282017310407,0.0367231638418079,0.0734463276836158,"anti_aging",1.30282017310407,"Blood Vessel",48,1.57288025769584e-06,66,0.00811688311688312,0.00236127508854782,0.00466351829988194,67
"Homosalate","Declining",1.1620786129867,0.128289473684211,0.256578947368421,"anti_aging",1.1620786129867,"Blood Vessel",62,2.73523329824078e-06,56,0.00335148722245496,0.00510204081632653,0.0044018193787779,68
"Oxybenzone","Rising",-1.13213017164335,0.233258928571429,0.466517857142857,"anti_aging",1.13213017164335,"Blood Vessel",67,2.75896344099128e-06,55,0.00213219616204691,0.00543093270365998,0.00411143808701475,69
"Dienestrol","Declining",-1.30148984697887,0.0124651279768475,0.024930255953695,"posi_aging",1.30148984697887,"Blood Vessel",50,1.11558811022172e-06,76,0.00727272727272727,0.000341763499658236,0.00311414900888585,70
"Testosterone","Declining",-1.19860455761319,0.0749459665615676,0.149891933123135,"anti_aging",1.19860455761319,"Blood Vessel",57,1.42111443652011e-06,70,0.00478468899521531,0.00148423005565863,0.0028044136314813,71
"Cefotetan","Rising",-1.16626149397325,0.167832167832168,0.335664335664336,"anti_aging",1.16626149397325,"Blood Vessel",60,1.48282914283147e-06,68,0.0038961038961039,0.00190985485103132,0.00270435446906035,72
"Mifepristone","Declining",-1.06158963293806,0.281931464174455,0.56386292834891,"anti_aging",1.06158963293806,"Blood Vessel",71,2.01982805630362e-06,65,0.00128040973111396,0.0025974025974026,0.00207060545088714,73
"Probenecid","Declining",-0.99119829835722,0.685297524221677,0.947308132875143,"posi_aging",0.99119829835722,"Blood Vessel",75,2.04565406215211e-06,63,0.000519480519480521,0.00309214594928881,0.00206307977736549,74
"Felodipine","Declining",-1.1318944389655,0.114649681528662,0.229299363057325,"anti_aging",1.1318944389655,"Blood Vessel",68,1.40484264376838e-06,71,0.00190985485103132,0.00128040973111396,0.0015321877790809,75
"Eugenol","Declining",-1.14195788161771,0.117493472584856,0.234986945169713,"anti_aging",1.14195788161771,"Blood Vessel",66,1.27427108184569e-06,73,0.00236127508854782,0.000889521437466643,0.00147822289789911,76
"Nifedipine","Declining",0.98467782166201,0.522441651705566,0.738758029978587,"anti_aging",0.98467782166201,"Blood Vessel",76,1.10100269243424e-06,78,0.000341763499658236,0,0.000136705399863294,77
