"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Tubocurarine","Rising",-1.45104223308574,0.0185094774980303,0.0185094774980303,"anti_aging",1.45104223308574,"Heart",15,4.1773517213348e-06,89,0.0610778443113772,0.00531521227208504,0.0276202650878019,36
"Regorafenib","Rising",1.1976577602914,0.163575042158516,0.163575042158516,"posi_aging",1.1976577602914,"Heart",44,1.11961649759117e-05,25,0.0168753402286336,0.034251497005988,0.0273010342950463,37
"Drospirenone","Rising",1.23947564520792,0.119610570236439,0.119610570236439,"posi_aging",1.23947564520792,"Heart",31,9.83656885754407e-06,30,0.0264632026270041,0.0275449101796407,0.0271122271585861,38
"Benzthiazide","Rising",1.36119742408473,0.0359550561797753,0.0359550561797753,"posi_aging",1.36119742408473,"Heart",20,6.13513776287598e-06,52,0.044311377245509,0.0133578995854445,0.0257392906494703,39
"Docetaxel","Rising",1.07595745141826,0.348214285714286,0.348214285714286,"posi_aging",1.07595745141826,"Heart",82,1.12150310250564e-05,23,0.00628012268146634,0.0377505857849518,0.0251624005435576,40
"Haloperidol","Rising",-1.4149684513448,0.0122534438473913,0.0122534438473913,"anti_aging",1.4149684513448,"Heart",16,1.65694399348564e-06,136,0.0568862275449102,0.00140894681225784,0.0235998591053188,41
"Paclitaxel","Rising",0.96812379212414,0.574074074074074,0.574074074074074,"posi_aging",0.96812379212414,"Heart",113,1.12150310250564e-05,24,0.00291452493243601,0.0359281437125748,0.0227226962005193,42
"Triclosan","Rising",1.40257623671012,0.031915953641883,0.031915953641883,"posi_aging",1.40257623671012,"Heart",18,3.95070444455831e-06,102,0.0499001996007984,0.00387460373370905,0.0222848420805448,43
"Eplerenone","Rising",1.31700248585293,0.0586510263929619,0.0586510263929619,"posi_aging",1.31700248585293,"Heart",23,5.92488358929893e-06,58,0.0377505857849518,0.0113565971505265,0.0219141926042967,44
"Azathioprine","Rising",-1.06053595403866,0.35125,0.35125,"anti_aging",1.06053595403866,"Heart",91,1.05430678688269e-05,26,0.00506678949792722,0.0327038231229848,0.0216490096729618,45
